predateur,proie,mange,selectivity,nom,origine,stade_pred,stade_proie,titre,num_vol,numero_article,DOI,annee,nom,journal
Polyarthra dolichoptera,Rhodotorula glutinis,0,0,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Polyarthra euryptera,Rhodotorula glutinis,0,0,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Keratella cochlearis,Rhodotorula glutinis,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Keratella cochlearis,Rhodotorula glutinis,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Conochilus dossuarius,Rhodotorula glutinis,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Kellicottia bostoniensis,Rhodotorula glutinis,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Keratella cochlearis,Chlamydomonas reinhardtii,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Polyarthra dolichoptera,Chlamydomonas reinhardtii,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Polyarthra euryptera,Chlamydomonas reinhardtii,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Keratella cochlearis,Chlamydomonas reinhardtii,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Conochilus dossuarius,Chlamydomonas reinhardtii,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Kellicottia bostoniensis,Chlamydomonas reinhardtii,-1,-1,,,,,In situ clearance rates of planktonic rotifers,73,,,1980,Hydrobiologia,Bogdan K.
Keratella cochlearis,Klebsiella aerogenes,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Keratella cochlearis,Rhodotorula glutinis,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Keratella cochlearis,Chlamydomonas reinhardtii,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Keratella cochlearis,Chlorella pyrenoidosa,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Keratella cochlearis,Euglena gracilis,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Polyarthra vulgaris,Chlamydomonas reinhardtii,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Polyarthra vulgaris,Euglena gracilis,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Polyarthra dolichoptera,Chlamydomonas reinhardtii,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Polyarthra dolichoptera,Euglena gracilis,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Bosmina longirostris,Klebsiella aerogenes,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Bosmina longirostris,Rhodotorula glutinis,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Bosmina longirostris,Chlamydomonas reinhardtii,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Bosmina longirostris,Chlorella pyrenoidosa,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Bosmina longirostris,Euglena gracilis,-1,-1,,,,,"Seasonal patterns of feeding by natural populations of Keratella, polyarthra, and Bosmina: Clearance rates, selectivities, and contributions to community grazing",27,,,1982,Limnology and Oceanography,Bogdan K.
Polyarthra vulgaris,Bacteria,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Polyarthra vulgaris,Cyanobacterium cedrorum,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Polyarthra vulgaris,Nannochloris oculata,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Polyarthra vulgaris,Ankistrodesmus falcatus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Polyarthra vulgaris,Stichococcus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Polyarthra vulgaris,Stephanodiscus minutus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Polyarthra vulgaris,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Polyarthra vulgaris,Cryptomonas erosa,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Bacteria,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Cyanobacterium cedrorum,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Nannochloris oculata,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Ankistrodesmus falcatus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Stichococcus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Stephanodiscus minutus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella crassa,Cryptomonas erosa,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Bacteria,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Cyanobacterium cedrorum,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Nannochloris oculata,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Ankistrodesmus falcatus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Stichococcus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Stephanodiscus minutus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Bosmina longirostris,Cryptomonas erosa,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaptomus minutus,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaptomus minutus,Bacteria,-1,-1,,,larve + adult,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaptomus minutus,Cyanobacterium cedrorum,-1,-1,,,larve + adult,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaptomus minutus,Nannochloris oculata,-1,-1,,,larve + adult,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaptomus minutus,Ankistrodesmus falcatus,-1,-1,,,larve + adult,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaptomus minutus,Stichococcus,-1,-1,,,larve + adult,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaptomus minutus,Cryptomonas erosa,-1,-1,,,larve + adult,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Bacteria,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Cyanobacterium cedrorum,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Nannochloris oculata,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Ankistrodesmus falcatus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Stichococcus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Stephanodiscus minutus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Keratella cochlearis,Cryptomonas erosa,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Bacteria,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Cyanobacterium cedrorum,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Nannochloris oculata,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Ankistrodesmus falcatus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Stichococcus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Stephanodiscus minutus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Ceriodaphnia quadrangula,Cryptomonas erosa,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Bacteria,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Cyanobacterium cedrorum,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Nannochloris oculata,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Ankistrodesmus falcatus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Stichococcus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Stephanodiscus minutus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Conochilus unicornis,Cryptomonas erosa,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Chlamydomonas reinhardtii,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Bacteria,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Cyanobacterium cedrorum,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Nannochloris oculata,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Ankistrodesmus falcatus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Stichococcus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Stephanodiscus minutus,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Diaphanosoma leuchtenbergianum,Cryptomonas erosa,-1,-1,,,,,Quantitative comparison of food niches in some freshwater zooplankton,72,,,1987,Oecologia,Bogdan K.
Rutilus rutilus,Rotifera,-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Copepoda,-1,-1,,,,Nauplius,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Bosmina longirostris,-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Scapholeberis mucronata,-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Ceriodaphnia,-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Alonella nana,-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Chironomidae,-1,1,,,,Larve,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Cladocera,-1,3,,,Larve,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Aphanizomenon,-1,-1,,,Larve,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Rivularia (Cyano),-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Rotifera,-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Crustacea,-1,3,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Insecta,-1,-1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Polyphemus pediculus,-1,3,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Diaphanosoma brachyurum,-1,3,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Eudiaptomus graciloides,-1,3,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Bosmina coregoni,-1,1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Diaphanosoma brachyurum,-1,3,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Bosmina coregoni,-1,3,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Daphnia,-1,2,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Polyphemus pediculus,-1,2,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Diaphanosoma brachyurum,-1,1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Eudiaptomus graciloides,-1,1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Leptodora kindtii,-1,1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Rutilus rutilus,Crustacea,-1,1,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
Perca fluviatilis,Copepoda,-1,3,,,,,Feeding of fish in Lake Glubokoe,141,,,1986,Hydrobiologia,Boikova O.
